Name,R G CARNATION FIRST FAMILY LP,,,,,
6330116,5/27/2025,6:30 PM,15,0.005,0.022,-0.017
6330116,5/27/2025,6:45 PM,15,0.005,0.0122,-0.0072
6330116,5/27/2025,7:00 PM,15,0.02,0.0074,0.0125
6330116,5/27/2025,7:15 PM,15,0.025,0.0026,0.0223
6330116,5/27/2025,7:30 PM,15,0.015,0.0004,0.0145
6330116,5/27/2025,7:45 PM,15,0.005,0,0.005
6330116,5/27/2025,8:00 PM,15,0.01,0,0.01
6330116,5/27/2025,8:15 PM,15,0.025,0,0.025
6330116,5/27/2025,8:30 PM,15,0.045,0,0.045
6330116,5/27/2025,8:45 PM,15,0.25,0,0.25
6330116,5/27/2025,9:00 PM,15,0.025,0,0.025
6330116,5/27/2025,9:15 PM,15,0.035,0,0.035
6330116,5/27/2025,9:30 PM,15,0.045,0,0.045
6330116,5/27/2025,9:45 PM,15,0.04,0,0.04
6330116,5/27/2025,10:00 PM,15,0.115,0,0.115
6330116,5/27/2025,10:15 PM,15,0.3,0,0.3
6330116,5/27/2025,10:30 PM,15,0.04,0,0.04
6330116,5/27/2025,10:45 PM,15,0.045,0,0.045
6330116,5/27/2025,11:00 PM,15,0.06,0,0.06
6330116,5/27/2025,11:15 PM,15,0.53,0,0.53
6330116,5/27/2025,11:30 PM,15,0.03,0,0.03
6330116,5/27/2025,11:45 PM,15,0.03,0,0.03
6330116,5/28/2025,12:00 AM,15,0.03,0,0.03
6330116,5/28/2025,12:15 AM,15,0.03,0,0.03
6330116,5/28/2025,12:30 AM,15,0.03,0,0.03
6330116,5/28/2025,12:45 AM,15,0.025,0,0.025
6330116,5/28/2025,1:00 AM,15,0.01,0,0.01
6330116,5/28/2025,1:15 AM,15,0.01,0,0.01
6330116,5/28/2025,1:30 AM,15,0.025,0,0.025
6330116,5/28/2025,1:45 AM,15,0.03,0,0.03
6330116,5/28/2025,2:00 AM,15,0.015,0,0.015
6330116,5/28/2025,2:15 AM,15,0.01,0,0.01
6330116,5/28/2025,2:30 AM,15,0.025,0,0.025
6330116,5/28/2025,2:45 AM,15,0.025,0,0.025
6330116,5/28/2025,3:00 AM,15,0.015,0,0.015
6330116,5/28/2025,3:15 AM,15,0.005,0,0.005
6330116,5/28/2025,3:30 AM,15,0.03,0,0.03
6330116,5/28/2025,3:45 AM,15,0.025,0,0.025
6330116,5/28/2025,4:00 AM,15,0.24,0,0.24
6330116,5/28/2025,4:15 AM,15,0.015,0,0.015
6330116,5/28/2025,4:30 AM,15,0.03,0,0.03
6330116,5/28/2025,4:45 AM,15,0.015,0,0.015
6330116,5/28/2025,5:00 AM,15,0.01,0,0.01
6330116,5/28/2025,5:15 AM,15,0.02,0,0.02
6330116,5/28/2025,5:30 AM,15,0.025,0,0.025
6330116,5/28/2025,5:45 AM,15,0.015,0,0.015
6330116,5/28/2025,6:00 AM,15,0.01,0,0.01
6330116,5/28/2025,6:15 AM,15,0.035,0.0009,0.034
6330116,5/28/2025,6:30 AM,15,0.03,0.0024,0.0276
6330116,5/28/2025,6:45 AM,15,0.01,0.0057,0.0042
6330116,5/28/2025,7:00 AM,15,0.27,0.0086,0.2613
6330116,5/28/2025,7:15 AM,15,0.035,0.01,0.0249
6330116,5/28/2025,7:30 AM,15,0.02,0.0108,0.0092
6330116,5/28/2025,7:45 AM,15,0.005,0.0151,-0.0101
6330116,5/28/2025,8:00 AM,15,0.025,0.0189,0.006
6330116,5/28/2025,8:15 AM,15,0.025,0.023,0.0019
6330116,5/28/2025,8:30 AM,15,0.005,0.0309,-0.0259
6330116,5/28/2025,8:45 AM,15,0.01,0.0374,-0.0274
6330116,5/28/2025,9:00 AM,15,0.025,0.0422,-0.0172
6330116,5/28/2025,9:15 AM,15,0.015,0.0456,-0.0306
6330116,5/28/2025,9:30 AM,15,0.005,0.0422,-0.0372
6330116,5/28/2025,9:45 AM,15,0.02,0.076,-0.056
6330116,5/28/2025,10:00 AM,15,0.025,0.0799,-0.0549
6330116,5/28/2025,10:15 AM,15,0.005,0.0878,-0.0828
6330116,5/28/2025,10:30 AM,15,0.01,0.1557,-0.1457
6330116,5/28/2025,10:45 AM,15,0.025,0.1149,-0.0899
6330116,5/28/2025,11:00 AM,15,0.015,0.1456,-0.1306
6330116,5/28/2025,11:15 AM,15,0.005,0.2277,-0.2227
6330116,5/28/2025,11:30 AM,15,0.5,0.2124,0.2876
6330116,5/28/2025,11:45 AM,15,0.155,0.2256,-0.0706
6330116,5/28/2025,12:00 PM,15,0.015,0.197,-0.182
6330116,5/28/2025,12:15 PM,15,0.005,0.196,-0.191
6330116,5/28/2025,12:30 PM,15,0.39,0.2361,0.1538
6330116,5/28/2025,12:45 PM,15,0.28,0.2493,0.0306
6330116,5/28/2025,1:00 PM,15,0.14,0.2724,-0.1324
6330116,5/28/2025,1:15 PM,15,0.005,0.2769,-0.2719
6330116,5/28/2025,1:30 PM,15,0.06,0.2738,-0.2138
6330116,5/28/2025,1:45 PM,15,0.065,0.2832,-0.2182
6330116,5/28/2025,2:00 PM,15,0.045,0.2654,-0.2204
6330116,5/28/2025,2:15 PM,15,0.035,0.2575,-0.2225
6330116,5/28/2025,2:30 PM,15,0.035,0.245,-0.21
6330116,5/28/2025,2:45 PM,15,0.26,0.2544,0.0056
6330116,5/28/2025,3:00 PM,15,0.005,0.1704,-0.1654
6330116,5/28/2025,3:15 PM,15,0.005,0.0849,-0.0799
6330116,5/28/2025,3:30 PM,15,0.015,0.0528,-0.0378
6330116,5/28/2025,3:45 PM,15,0.03,0.0552,-0.0252
6330116,5/28/2025,4:00 PM,15,0.05,0.0376,0.0123
6330116,5/28/2025,4:15 PM,15,0.31,0.022,0.2879
6330116,5/28/2025,4:30 PM,15,0.04,0.024,0.016
6330116,5/28/2025,4:45 PM,15,0.065,0.0295,0.0354
6330116,5/28/2025,5:00 PM,15,0.165,0.0367,0.1282
6330116,5/28/2025,5:15 PM,15,0.24,0.0259,0.214
6330116,5/28/2025,5:30 PM,15,0.4,0.0141,0.3858
6330116,5/28/2025,5:45 PM,15,0.085,0.0168,0.0682
6330116,5/28/2025,6:00 PM,15,0.03,0.0163,0.0136
6330116,5/28/2025,6:15 PM,15,0.055,0.0158,0.0391
6330116,5/28/2025,6:30 PM,15,0.07,0.0151,0.0548
6330116,5/28/2025,6:45 PM,15,0.065,0.0074,0.0575
6330116,5/28/2025,7:00 PM,15,0.28,0.004,0.2759
6330116,5/28/2025,7:15 PM,15,0.055,0.0002,0.0547
6330116,5/28/2025,7:30 PM,15,0.56,0,0.56
6330116,5/28/2025,7:45 PM,15,0.075,0,0.075
6330116,5/28/2025,8:00 PM,15,0.075,0,0.075
6330116,5/28/2025,8:15 PM,15,0.055,0,0.055
6330116,5/28/2025,8:30 PM,15,0.05,0,0.05
6330116,5/28/2025,8:45 PM,15,0.07,0,0.07
6330116,5/28/2025,9:00 PM,15,0.07,0,0.07
6330116,5/28/2025,9:15 PM,15,0.07,0,0.07
6330116,5/28/2025,9:30 PM,15,0.045,0,0.045
6330116,5/28/2025,9:45 PM,15,0.28,0,0.28
6330116,5/28/2025,10:00 PM,15,0.065,0,0.065
6330116,5/28/2025,10:15 PM,15,0.2,0,0.2
6330116,5/28/2025,10:30 PM,15,0.06,0,0.06
6330116,5/28/2025,10:45 PM,15,0.035,0,0.035
6330116,5/28/2025,11:00 PM,15,0.045,0,0.045
6330116,5/28/2025,11:15 PM,15,0.025,0.0002,0.0247
6330116,5/28/2025,11:30 PM,15,0.26,0,0.26
6330116,5/28/2025,11:45 PM,15,0.05,0,0.05
6330116,5/29/2025,12:00 AM,15,0.04,0,0.04
6330116,5/29/2025,12:15 AM,15,0.02,0,0.02
6330116,5/29/2025,12:30 AM,15,0.01,0,0.01
6330116,5/29/2025,12:45 AM,15,0.03,0,0.03
6330116,5/29/2025,1:00 AM,15,0.04,0,0.04
6330116,5/29/2025,1:15 AM,15,0.06,0,0.06
6330116,5/29/2025,1:30 AM,15,0.02,0,0.02
6330116,5/29/2025,1:45 AM,15,0.035,0,0.035
6330116,5/29/2025,2:00 AM,15,0.03,0,0.03
6330116,5/29/2025,2:15 AM,15,0.03,0,0.03
6330116,5/29/2025,2:30 AM,15,0.03,0,0.03
6330116,5/29/2025,2:45 AM,15,0.03,0,0.03
6330116,5/29/2025,3:00 AM,15,0.01,0,0.01
6330116,5/29/2025,3:15 AM,15,0.005,0,0.005
6330116,5/29/2025,3:30 AM,15,0.06,0,0.06
6330116,5/29/2025,3:45 AM,15,0.225,0,0.225
6330116,5/29/2025,4:00 AM,15,0.02,0,0.02
6330116,5/29/2025,4:15 AM,15,0.01,0,0.01
6330116,5/29/2025,4:30 AM,15,0.015,0,0.015
6330116,5/29/2025,4:45 AM,15,0.025,0,0.025
6330116,5/29/2025,5:00 AM,15,0.025,0,0.025
6330116,5/29/2025,5:15 AM,15,0.005,0,0.005
6330116,5/29/2025,5:30 AM,15,0.015,0,0.015
6330116,5/29/2025,5:45 AM,15,0.03,0,0.03
6330116,5/29/2025,6:00 AM,15,0.025,0,0.025
6330116,5/29/2025,6:15 AM,15,0.015,0.0004,0.0145
6330116,5/29/2025,6:30 AM,15,0.02,0.0026,0.0173
6330116,5/29/2025,6:45 AM,15,0.265,0.006,0.259
6330116,5/29/2025,7:00 AM,15,0.02,0.0064,0.0135
6330116,5/29/2025,7:15 AM,15,0.03,0.0105,0.0194
6330116,5/29/2025,7:30 AM,15,0.03,0.0175,0.0124
6330116,5/29/2025,7:45 AM,15,0.015,0.0187,-0.0037
6330116,5/29/2025,8:00 AM,15,0.005,0.0208,-0.0158
6330116,5/29/2025,8:15 AM,15,0.03,0.0129,0.017
6330116,5/29/2025,8:30 AM,15,0.02,0.01,0.0099
6330116,5/29/2025,8:45 AM,15,0.005,0.0153,-0.0103
6330116,5/29/2025,9:00 AM,15,0.015,0.0223,-0.0073
6330116,5/29/2025,9:15 AM,15,0.03,0.029,0.0009
6330116,5/29/2025,9:30 AM,15,0.005,0.0321,-0.0271
6330116,5/29/2025,9:45 AM,15,0.01,0.046,-0.036
6330116,5/29/2025,10:00 AM,15,0.025,0.066,-0.041
6330116,5/29/2025,10:15 AM,15,0.015,0.084,-0.069
6330116,5/29/2025,10:30 AM,15,0.005,0.0924,-0.0874
6330116,5/29/2025,10:45 AM,15,0.32,0.0919,0.228
6330116,5/29/2025,11:00 AM,15,0.215,0.1015,0.1134
6330116,5/29/2025,11:15 AM,15,0.605,0.0981,0.5068
6330116,5/29/2025,11:30 AM,15,0.27,0.1144,0.1555
6330116,5/29/2025,11:45 AM,15,0.065,0.1303,-0.0653
6330116,5/29/2025,12:00 PM,15,0.035,0.1596,-0.1246
6330116,5/29/2025,12:15 PM,15,0.125,0.1629,-0.0379
6330116,5/29/2025,12:30 PM,15,0.82,0.1725,0.6474
6330116,5/29/2025,12:45 PM,15,0.04,0.1792,-0.1392
6330116,5/29/2025,1:00 PM,15,0.05,0.1864,-0.1364
6330116,5/29/2025,1:15 PM,15,0.06,0.2385,-0.1785
6330116,5/29/2025,1:30 PM,15,0.045,0.1996,-0.1546
6330116,5/29/2025,1:45 PM,15,0.04,0.232,-0.192
6330116,5/29/2025,2:00 PM,15,0.06,0.2724,-0.2124
6330116,5/29/2025,2:15 PM,15,0.345,0.2863,0.0586
6330116,5/29/2025,2:30 PM,15,0.03,0.2863,-0.2563
6330116,5/29/2025,2:45 PM,15,0.005,0.2805,-0.2755
6330116,5/29/2025,3:00 PM,15,0.02,0.2853,-0.2653
6330116,5/29/2025,3:15 PM,15,0.055,0.1917,-0.1367
6330116,5/29/2025,3:30 PM,15,0.015,0.1305,-0.1155
6330116,5/29/2025,3:45 PM,15,0.03,0.1286,-0.0986
6330116,5/29/2025,4:00 PM,15,0.025,0.102,-0.077
6330116,5/29/2025,4:15 PM,15,0.03,0.0691,-0.0391
6330116,5/29/2025,4:30 PM,15,0.025,0.0712,-0.0462
6330116,5/29/2025,4:45 PM,15,0.025,0.1315,-0.1065
6330116,5/29/2025,5:00 PM,15,0.02,0.1279,-0.1079
6330116,5/29/2025,5:15 PM,15,0.005,0.0676,-0.0626
6330116,5/29/2025,5:30 PM,15,0.01,0.0331,-0.0231
6330116,5/29/2025,5:45 PM,15,0.28,0.048,0.232
6330116,5/29/2025,6:00 PM,15,0.21,0.0424,0.1675
6330116,5/29/2025,6:15 PM,15,0.87,0.0355,0.8344
6330116,5/29/2025,6:30 PM,15,1.08,0.0189,1.061
6330116,5/29/2025,6:45 PM,15,0.66,0.0064,0.6535
6330116,5/29/2025,7:00 PM,15,0.345,0.005,0.3399
6330116,5/29/2025,7:15 PM,15,0.03,0.0021,0.0278
6330116,5/29/2025,7:30 PM,15,0.025,0.0002,0.0247
6330116,5/29/2025,7:45 PM,15,0.13,0,0.13
6330116,5/29/2025,8:00 PM,15,0.205,0,0.205
6330116,5/29/2025,8:15 PM,15,0.035,0,0.035
6330116,5/29/2025,8:30 PM,15,0.015,0,0.015
6330116,5/29/2025,8:45 PM,15,0.025,0,0.025
6330116,5/29/2025,9:00 PM,15,0.04,0,0.04
6330116,5/29/2025,9:15 PM,15,0.025,0,0.025
6330116,5/29/2025,9:30 PM,15,0.015,0,0.015
6330116,5/29/2025,9:45 PM,15,0.045,0,0.045
6330116,5/29/2025,10:00 PM,15,0.045,0,0.045
6330116,5/29/2025,10:15 PM,15,0.415,0,0.415
6330116,5/29/2025,10:30 PM,15,0.135,0,0.135
6330116,5/29/2025,10:45 PM,15,0.035,0,0.035
6330116,5/29/2025,11:00 PM,15,0.045,0,0.045
6330116,5/29/2025,11:15 PM,15,0.04,0,0.04
6330116,5/29/2025,11:30 PM,15,0.045,0,0.045
6330116,5/29/2025,11:45 PM,15,0.04,0,0.04
6330116,5/30/2025,12:00 AM,15,0.035,0,0.035
6330116,5/30/2025,12:15 AM,15,0.02,0,0.02
6330116,5/30/2025,12:30 AM,15,0.01,0,0.01
6330116,5/30/2025,12:45 AM,15,0.01,0,0.01
6330116,5/30/2025,1:00 AM,15,0.255,0,0.255
6330116,5/30/2025,1:15 AM,15,0.025,0,0.025
6330116,5/30/2025,1:30 AM,15,0.02,0,0.02
6330116,5/30/2025,1:45 AM,15,0.005,0,0.005
6330116,5/30/2025,2:00 AM,15,0.015,0,0.015
6330116,5/30/2025,2:15 AM,15,0.03,0,0.03
6330116,5/30/2025,2:30 AM,15,0.04,0,0.04
6330116,5/30/2025,2:45 AM,15,0.055,0,0.055
6330116,5/30/2025,3:00 AM,15,0.02,0,0.02
6330116,5/30/2025,3:15 AM,15,0.03,0,0.03
6330116,5/30/2025,3:30 AM,15,0.03,0,0.03
6330116,5/30/2025,3:45 AM,15,0.03,0,0.03
6330116,5/30/2025,4:00 AM,15,0.025,0,0.025
6330116,5/30/2025,4:15 AM,15,0.02,0,0.02
6330116,5/30/2025,4:30 AM,15,0.005,0,0.005
6330116,5/30/2025,4:45 AM,15,0.02,0,0.02
6330116,5/30/2025,5:00 AM,15,0.03,0,0.03
6330116,5/30/2025,5:15 AM,15,0.02,0,0.02
6330116,5/30/2025,5:30 AM,15,0.005,0,0.005
6330116,5/30/2025,5:45 AM,15,0.02,0,0.02
6330116,5/30/2025,6:00 AM,15,0.025,0.0007,0.0242
6330116,5/30/2025,6:15 AM,15,0.015,0.0048,0.0102
6330116,5/30/2025,6:30 AM,15,0.01,0.0093,0.0006
6330116,5/30/2025,6:45 AM,15,0.025,0.0182,0.0067
6330116,5/30/2025,7:00 AM,15,0.285,0.0321,0.2528
6330116,5/30/2025,7:15 AM,15,0.005,0.0564,-0.0514
6330116,5/30/2025,7:30 AM,15,0.03,0.0688,-0.0388
6330116,5/30/2025,7:45 AM,15,0.02,0.0888,-0.0688
6330116,5/30/2025,8:00 AM,15,0.005,0.1132,-0.1082
6330116,5/30/2025,8:15 AM,15,0.015,0.1346,-0.1196
6330116,5/30/2025,8:30 AM,15,0.025,0.1538,-0.1288
6330116,5/30/2025,8:45 AM,15,0.005,0.1723,-0.1673
6330116,5/30/2025,9:00 AM,15,0.015,0.192,-0.177
6330116,5/30/2025,9:15 AM,15,0.025,0.2088,-0.1838
6330116,5/30/2025,9:30 AM,15,0.01,0.2232,-0.2132
6330116,5/30/2025,9:45 AM,15,0.885,0.2359,0.649
6330116,5/30/2025,10:00 AM,15,0.1,0.2469,-0.1469
6330116,5/30/2025,10:15 AM,15,0.245,0.2563,-0.0113
6330116,5/30/2025,10:30 AM,15,0.015,0.263,-0.248
6330116,5/30/2025,10:45 AM,15,0.025,0.2745,-0.2495
6330116,5/30/2025,11:00 AM,15,0.035,0.2796,-0.2446
6330116,5/30/2025,11:15 AM,15,0.02,0.2882,-0.2682
6330116,5/30/2025,11:30 AM,15,0.09,0.2889,-0.1989
6330116,5/30/2025,11:45 AM,15,0.31,0.2896,0.0203
6330116,5/30/2025,12:00 PM,15,0.33,0.2916,0.0384
6330116,5/30/2025,12:15 PM,15,0.21,0.2911,-0.0811
6330116,5/30/2025,12:30 PM,15,0.385,0.2779,0.107
6330116,5/30/2025,12:45 PM,15,0.15,0.2853,-0.1353
6330116,5/30/2025,1:00 PM,15,0.15,0.2892,-0.1392
6330116,5/30/2025,1:15 PM,15,0.065,0.2827,-0.2177
6330116,5/30/2025,1:30 PM,15,0.095,0.2791,-0.1841
6330116,5/30/2025,1:45 PM,15,0.155,0.276,-0.121
6330116,5/30/2025,2:00 PM,15,0.19,0.2774,-0.0874
6330116,5/30/2025,2:15 PM,15,0.15,0.2846,-0.1346
6330116,5/30/2025,2:30 PM,15,0.065,0.2769,-0.2119
6330116,5/30/2025,2:45 PM,15,0.23,0.2493,-0.0193
6330116,5/30/2025,3:00 PM,15,0.07,0.2148,-0.1448
6330116,5/30/2025,3:15 PM,15,0.07,0.2047,-0.1347
6330116,5/30/2025,3:30 PM,15,0.065,0.2083,-0.1433
6330116,5/30/2025,3:45 PM,15,0.065,0.1596,-0.0946
6330116,5/30/2025,4:00 PM,15,0.065,0.1804,-0.1154
6330116,5/30/2025,4:15 PM,15,0.065,0.1833,-0.1183
6330116,5/30/2025,4:30 PM,15,0.065,0.1555,-0.0905
6330116,5/30/2025,4:45 PM,15,0.06,0.1569,-0.0969
6330116,5/30/2025,5:00 PM,15,0.025,0.1488,-0.1238
6330116,5/30/2025,5:15 PM,15,0.03,0.1348,-0.1048
6330116,5/30/2025,5:30 PM,15,0.03,0.0871,-0.0571
6330116,5/30/2025,5:45 PM,15,0.245,0.072,0.173
6330116,5/30/2025,6:00 PM,15,0.03,0.0528,-0.0228
6330116,5/30/2025,6:15 PM,15,0.035,0.0372,-0.0022
6330116,5/30/2025,6:30 PM,15,0.03,0.0206,0.0093
6330116,5/30/2025,6:45 PM,15,0.035,0.0057,0.0292
6330116,5/30/2025,7:00 PM,15,0.03,0.0057,0.0242
6330116,5/30/2025,7:15 PM,15,0.025,0.0028,0.0221
6330116,5/30/2025,7:30 PM,15,0.06,0.0002,0.0597
6330116,5/30/2025,7:45 PM,15,0.06,0,0.06
6330116,5/30/2025,8:00 PM,15,0.18,0,0.18
6330116,5/30/2025,8:15 PM,15,0.14,0,0.14
6330116,5/30/2025,8:30 PM,15,0.04,0,0.04
6330116,5/30/2025,8:45 PM,15,0.04,0,0.04
6330116,5/30/2025,9:00 PM,15,0.045,0,0.045
6330116,5/30/2025,9:15 PM,15,0.055,0,0.055
6330116,5/30/2025,9:30 PM,15,0.07,0,0.07
6330116,5/30/2025,9:45 PM,15,0.075,0,0.075
6330116,5/30/2025,10:00 PM,15,0.065,0,0.065
6330116,5/30/2025,10:15 PM,15,0.055,0,0.055
6330116,5/30/2025,10:30 PM,15,0.055,0,0.055
6330116,5/30/2025,10:45 PM,15,0.32,0,0.32
6330116,5/30/2025,11:00 PM,15,0.335,0,0.335
6330116,5/30/2025,11:15 PM,15,0.315,0,0.315
6330116,5/30/2025,11:30 PM,15,0.04,0,0.04
6330116,5/30/2025,11:45 PM,15,0.08,0,0.08
